latitude,longitude,brightness,scan,track,acq_date  ,acq_time,satellite,confidence,version,bright_t31,frp   ,daynight
8.051   ,29.659   ,337.7     ,1.8 ,1.3  ,2019-01-22,1110    ,A        ,82        ,6.0NRT ,316       ,43.6  ,D
9.004   ,35.943   ,321.1     ,1   ,1    ,2019-01-22,1110    ,A        ,53        ,6.0NRT ,306.1     ,8.9   ,D
9.003   ,35.934   ,331.6     ,1   ,1    ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,305.7     ,22.2  ,D
8.568   ,32.924   ,328.6     ,1.1 ,1    ,2019-01-22,1110    ,A        ,65        ,6.0NRT ,308.4     ,16.6  ,D
8.567   ,32.914   ,332.4     ,1.1 ,1    ,2019-01-22,1110    ,A        ,74        ,6.0NRT ,308.8     ,22.1  ,D
8.55    ,32.805   ,329.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,27        ,6.0NRT ,312.2     ,12    ,D
8.549   ,32.795   ,332.7     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,62        ,6.0NRT ,311.5     ,16.5  ,D
8.544   ,32.765   ,356.2     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,97        ,6.0NRT ,315.2     ,69.7  ,D
8.543   ,32.755   ,352       ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,95        ,6.0NRT ,311.3     ,59.1  ,D
8.591   ,33.011   ,325.3     ,1.1 ,1    ,2019-01-22,1110    ,A        ,34        ,6.0NRT ,307.7     ,9.2   ,D
8.56    ,32.804   ,338.1     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,311.6     ,23.6  ,D
8.558   ,32.794   ,336.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,71        ,6.0NRT ,313.9     ,21.5  ,D
8.385   ,31.65    ,334.1     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,76        ,6.0NRT ,317.1     ,16.5  ,D
8.273   ,30.918   ,350.6     ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,94        ,6.0NRT ,318.4     ,81.3  ,D
8.271   ,30.905   ,337.8     ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,65        ,6.0NRT ,312.6     ,44.2  ,D
8.83    ,34.587   ,340.1     ,1   ,1    ,2019-01-22,1110    ,A        ,87        ,6.0NRT ,303.5     ,35.2  ,D
8.829   ,34.578   ,325.8     ,1   ,1    ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,303.8     ,14.9  ,D
8.569   ,32.802   ,332.4     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,41        ,6.0NRT ,313.5     ,13.6  ,D
8.612   ,33.028   ,336.6     ,1.1 ,1    ,2019-01-22,1110    ,A        ,59        ,6.0NRT ,311.4     ,25.8  ,D
8.611   ,33.018   ,344.4     ,1.1 ,1    ,2019-01-22,1110    ,A        ,84        ,6.0NRT ,309.8     ,41.7  ,D
8.158   ,29.884   ,323.9     ,1.7 ,1.3  ,2019-01-22,1110    ,A        ,25        ,6.0NRT ,311       ,21.1  ,D
8.61    ,32.816   ,341.1     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,85        ,6.0NRT ,309       ,34.6  ,D
9.086   ,36.069   ,334.4     ,1.1 ,1    ,2019-01-22,1110    ,A        ,82        ,6.0NRT ,308.7     ,22.9  ,D
9.085   ,36.059   ,326.3     ,1.1 ,1    ,2019-01-22,1110    ,A        ,59        ,6.0NRT ,306.8     ,12.5  ,D
8.759   ,33.774   ,351.6     ,1   ,1    ,2019-01-22,1110    ,A        ,95        ,6.0NRT ,312.6     ,51.5  ,D
8.758   ,33.765   ,327.5     ,1   ,1    ,2019-01-22,1110    ,A        ,52        ,6.0NRT ,311.2     ,9.3   ,D
8.88    ,34.545   ,340.5     ,1   ,1    ,2019-01-22,1110    ,A        ,88        ,6.0NRT ,309       ,33.5  ,D
8.768   ,33.773   ,326.9     ,1   ,1    ,2019-01-22,1110    ,A        ,70        ,6.0NRT ,310.9     ,9.2   ,D
8.904   ,34.579   ,324.9     ,1   ,1    ,2019-01-22,1110    ,A        ,47        ,6.0NRT ,308.1     ,11.2  ,D
8.87    ,34.344   ,330.8     ,1   ,1    ,2019-01-22,1110    ,A        ,73        ,6.0NRT ,306.6     ,15.7  ,D
8.841   ,34.145   ,327.8     ,1   ,1    ,2019-01-22,1110    ,A        ,71        ,6.0NRT ,311.2     ,7.8   ,D
8.713   ,33.273   ,330.8     ,1.1 ,1    ,2019-01-22,1110    ,A        ,57        ,6.0NRT ,306.1     ,18.3  ,D
8.67    ,32.983   ,335.7     ,1.1 ,1    ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,306.9     ,29.6  ,D
8.668   ,32.973   ,343.9     ,1.1 ,1    ,2019-01-22,1110    ,A        ,89        ,6.0NRT ,308.3     ,45.2  ,D
8.622   ,32.664   ,330.4     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,71        ,6.0NRT ,310.4     ,16.6  ,D
8.62    ,32.654   ,342.3     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,87        ,6.0NRT ,309.5     ,38.6  ,D
8.619   ,32.644   ,328.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,66        ,6.0NRT ,311       ,15.4  ,D
8.223   ,30.083   ,328.7     ,1.7 ,1.3  ,2019-01-22,1110    ,A        ,61        ,6.0NRT ,315.4     ,30.2  ,D
8.221   ,30.069   ,326.6     ,1.7 ,1.3  ,2019-01-22,1110    ,A        ,42        ,6.0NRT ,310.5     ,26.5  ,D
9.107   ,35.95    ,318.2     ,1   ,1    ,2019-01-22,1110    ,A        ,30        ,6.0NRT ,305       ,7.2   ,D
8.912   ,34.577   ,339.5     ,1   ,1    ,2019-01-22,1110    ,A        ,86        ,6.0NRT ,307.5     ,32.3  ,D
8.723   ,33.281   ,325.7     ,1.1 ,1    ,2019-01-22,1110    ,A        ,18        ,6.0NRT ,307.3     ,10.5  ,D
8.722   ,33.271   ,328.2     ,1.1 ,1    ,2019-01-22,1110    ,A        ,60        ,6.0NRT ,305.5     ,15    ,D
8.721   ,33.262   ,324.5     ,1.1 ,1    ,2019-01-22,1110    ,A        ,36        ,6.0NRT ,307.6     ,11.5  ,D
8.67    ,32.922   ,326.5     ,1.1 ,1    ,2019-01-22,1110    ,A        ,61        ,6.0NRT ,308.7     ,16.2  ,D
8.609   ,32.51    ,325.3     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,31        ,6.0NRT ,311.7     ,8.9   ,D
8.271   ,30.314   ,327.1     ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,0         ,6.0NRT ,304.2     ,32.2  ,D
8.269   ,30.3     ,329.6     ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,59        ,6.0NRT ,306.2     ,37.9  ,D
8.235   ,30.082   ,331.5     ,1.7 ,1.3  ,2019-01-22,1110    ,A        ,51        ,6.0NRT ,308.8     ,35.4  ,D
8.016   ,28.709   ,333.3     ,2.1 ,1.4  ,2019-01-22,1110    ,A        ,78        ,6.0NRT ,315.7     ,40.4  ,D
8.013   ,28.69    ,328       ,2.1 ,1.4  ,2019-01-22,1110    ,A        ,59        ,6.0NRT ,314.2     ,18    ,D
9.115   ,35.939   ,323.5     ,1   ,1    ,2019-01-22,1110    ,A        ,67        ,6.0NRT ,303.1     ,12.8  ,D
8.793   ,33.693   ,338.9     ,1   ,1    ,2019-01-22,1110    ,A        ,85        ,6.0NRT ,313.5     ,24.9  ,D
8.733   ,33.279   ,358       ,1.1 ,1    ,2019-01-22,1110    ,A        ,98        ,6.0NRT ,309       ,73.9  ,D
8.731   ,33.27    ,344.5     ,1.1 ,1    ,2019-01-22,1110    ,A        ,90        ,6.0NRT ,308.2     ,42.1  ,D
8.818   ,33.737   ,328.2     ,1   ,1    ,2019-01-22,1110    ,A        ,59        ,6.0NRT ,311.7     ,9.1   ,D
8.66    ,32.658   ,329.7     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,35        ,6.0NRT ,310.8     ,12.7  ,D
8.916   ,34.347   ,326       ,1   ,1    ,2019-01-22,1110    ,A        ,64        ,6.0NRT ,307.8     ,11.1  ,D
8.311   ,30.279   ,344       ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,88        ,6.0NRT ,308       ,76.6  ,D
8.309   ,30.264   ,332.2     ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,308.1     ,36.8  ,D
8.427   ,30.966   ,332.4     ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,71        ,6.0NRT ,318       ,15.6  ,D
8.934   ,34.348   ,324.6     ,1   ,1    ,2019-01-22,1110    ,A        ,63        ,6.0NRT ,306.6     ,10.1  ,D
8.933   ,34.339   ,320.5     ,1   ,1    ,2019-01-22,1110    ,A        ,32        ,6.0NRT ,304.6     ,5.8   ,D
8.687   ,32.68    ,339.7     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,77        ,6.0NRT ,308       ,29.5  ,D
8.311   ,30.273   ,341.9     ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,86        ,6.0NRT ,308.4     ,69.1  ,D
8.696   ,32.678   ,345.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,90        ,6.0NRT ,311       ,44.2  ,D
8.431   ,30.96    ,332       ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,73        ,6.0NRT ,317.8     ,16    ,D
8.974   ,34.498   ,333.8     ,1   ,1    ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,307.7     ,21.9  ,D
8.81    ,33.311   ,357.4     ,1.1 ,1    ,2019-01-22,1110    ,A        ,98        ,6.0NRT ,309       ,71.5  ,D
8.819   ,33.309   ,335.8     ,1.1 ,1    ,2019-01-22,1110    ,A        ,82        ,6.0NRT ,308.6     ,25.9  ,D
8.726   ,32.684   ,332.7     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,62        ,6.0NRT ,308       ,21.8  ,D
8.766   ,32.821   ,328.8     ,1.1 ,1    ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,309.6     ,17.3  ,D
8.764   ,32.811   ,324       ,1.1 ,1    ,2019-01-22,1110    ,A        ,36        ,6.0NRT ,309       ,9.7   ,D
8.44    ,30.664   ,326.4     ,1.5 ,1.2  ,2019-01-22,1110    ,A        ,55        ,6.0NRT ,304.7     ,27.2  ,D
8.964   ,34.112   ,321.1     ,1   ,1    ,2019-01-22,1110    ,A        ,47        ,6.0NRT ,306.6     ,6.4   ,D
8.963   ,34.103   ,326.5     ,1   ,1    ,2019-01-22,1110    ,A        ,71        ,6.0NRT ,306.3     ,11.7  ,D
7.912   ,27.252   ,330.2     ,2.8 ,1.6  ,2019-01-22,1110    ,A        ,70        ,6.0NRT ,313.5     ,52.8  ,D
8.812   ,33.005   ,328.7     ,1.1 ,1    ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,310.2     ,13.4  ,D
8.809   ,32.986   ,328.1     ,1.1 ,1    ,2019-01-22,1110    ,A        ,65        ,6.0NRT ,309.8     ,11.8  ,D
8.38    ,30.129   ,327       ,1.6 ,1.3  ,2019-01-22,1110    ,A        ,56        ,6.0NRT ,312.9     ,14.4  ,D
8.379   ,30.122   ,328.9     ,1.6 ,1.3  ,2019-01-22,1110    ,A        ,60        ,6.0NRT ,313.5     ,16.5  ,D
9.267   ,35.982   ,319.5     ,1   ,1    ,2019-01-22,1110    ,A        ,39        ,6.0NRT ,306.2     ,8     ,D
9.266   ,35.972   ,319.6     ,1   ,1    ,2019-01-22,1110    ,A        ,36        ,6.0NRT ,306.6     ,7.6   ,D
7.915   ,27.244   ,325.6     ,2.8 ,1.6  ,2019-01-22,1110    ,A        ,52        ,6.0NRT ,313       ,28.3  ,D
8.411   ,30.177   ,327.8     ,1.6 ,1.3  ,2019-01-22,1110    ,A        ,44        ,6.0NRT ,311.9     ,19.1  ,D
9.05    ,34.315   ,320.4     ,1   ,1    ,2019-01-22,1110    ,A        ,46        ,6.0NRT ,306.1     ,7.6   ,D
9.043   ,34.27    ,330.9     ,1   ,1    ,2019-01-22,1110    ,A        ,78        ,6.0NRT ,301.2     ,20.1  ,D
9.042   ,34.261   ,348.7     ,1   ,1    ,2019-01-22,1110    ,A        ,93        ,6.0NRT ,305.9     ,49.9  ,D
9.04    ,34.252   ,327.7     ,1   ,1    ,2019-01-22,1110    ,A        ,73        ,6.0NRT ,304.1     ,16.6  ,D
8.195   ,28.764   ,362       ,2.1 ,1.4  ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,316.6     ,211.6 ,D
8.192   ,28.745   ,331.3     ,2.1 ,1.4  ,2019-01-22,1110    ,A        ,74        ,6.0NRT ,315.5     ,31    ,D
9.059   ,34.314   ,327.2     ,1   ,1    ,2019-01-22,1110    ,A        ,72        ,6.0NRT ,305       ,14.8  ,D
8.835   ,32.794   ,335.8     ,1.1 ,1    ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,311.4     ,24.9  ,D
8.813   ,32.643   ,327.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,37        ,6.0NRT ,313.6     ,13.5  ,D
8.811   ,32.633   ,330.1     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,62        ,6.0NRT ,312.6     ,17.7  ,D
8.442   ,30.231   ,347.7     ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,91        ,6.0NRT ,312.2     ,81.3  ,D
8.44    ,30.216   ,345.9     ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,90        ,6.0NRT ,311.4     ,75.4  ,D
8.208   ,28.762   ,330.4     ,2.1 ,1.4  ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,316.3     ,26.4  ,D
8.858   ,32.881   ,332.5     ,1.1 ,1    ,2019-01-22,1110    ,A        ,73        ,6.0NRT ,312.1     ,22.5  ,D
8.654   ,31.53    ,339.9     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,85        ,6.0NRT ,316.8     ,31.7  ,D
7.997   ,27.381   ,328.8     ,2.7 ,1.6  ,2019-01-22,1110    ,A        ,66        ,6.0NRT ,312.7     ,45.3  ,D
8.948   ,33.428   ,329.9     ,1   ,1    ,2019-01-22,1110    ,A        ,46        ,6.0NRT ,307.8     ,15.6  ,D
8.947   ,33.419   ,350.5     ,1   ,1    ,2019-01-22,1110    ,A        ,94        ,6.0NRT ,309       ,55.1  ,D
8.583   ,30.994   ,350.8     ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,94        ,6.0NRT ,316.1     ,76.2  ,D
8.593   ,30.993   ,347.7     ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,91        ,6.0NRT ,314.4     ,66.6  ,D
9.116   ,34.462   ,336.4     ,1   ,1    ,2019-01-22,1110    ,A        ,82        ,6.0NRT ,311.5     ,23.1  ,D
9.115   ,34.452   ,327.7     ,1   ,1    ,2019-01-22,1110    ,A        ,61        ,6.0NRT ,311.6     ,10.5  ,D
8.909   ,33.034   ,323.9     ,1.1 ,1    ,2019-01-22,1110    ,A        ,52        ,6.0NRT ,307.4     ,13.3  ,D
8.831   ,32.505   ,325.6     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,40        ,6.0NRT ,309.8     ,13.8  ,D
9.105   ,34.255   ,326.4     ,1   ,1    ,2019-01-22,1110    ,A        ,68        ,6.0NRT ,304.8     ,12.7  ,D
8.916   ,32.977   ,326.5     ,1.1 ,1    ,2019-01-22,1110    ,A        ,43        ,6.0NRT ,309.4     ,13.4  ,D
9.14    ,34.434   ,328.4     ,1   ,1    ,2019-01-22,1110    ,A        ,68        ,6.0NRT ,306.4     ,12.8  ,D
9.115   ,34.263   ,330.7     ,1   ,1    ,2019-01-22,1110    ,A        ,76        ,6.0NRT ,305.4     ,18.3  ,D
9.39    ,36.143   ,325.9     ,1.1 ,1    ,2019-01-22,1110    ,A        ,47        ,6.0NRT ,310.1     ,11.7  ,D
9.124   ,34.261   ,338.3     ,1   ,1    ,2019-01-22,1110    ,A        ,85        ,6.0NRT ,307.2     ,29.1  ,D
9.094   ,34.052   ,332.3     ,1   ,1    ,2019-01-22,1110    ,A        ,78        ,6.0NRT ,312.6     ,11.8  ,D
9.092   ,34.043   ,342.9     ,1   ,1    ,2019-01-22,1110    ,A        ,89        ,6.0NRT ,313.9     ,28.3  ,D
9.091   ,34.034   ,341.8     ,1   ,1    ,2019-01-22,1110    ,A        ,88        ,6.0NRT ,314       ,25.7  ,D
9.574   ,37.423   ,323.3     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,52        ,6.0NRT ,309       ,14    ,D
9.573   ,37.412   ,325.5     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,60        ,6.0NRT ,307       ,16.5  ,D
9.504   ,36.903   ,334.9     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,81        ,6.0NRT ,307       ,31.2  ,D
9.503   ,36.893   ,334.9     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,81        ,6.0NRT ,307.1     ,30.4  ,D
9.423   ,36.315   ,329.5     ,1.1 ,1    ,2019-01-22,1110    ,A        ,74        ,6.0NRT ,313.4     ,14.2  ,D
8.889   ,32.605   ,327.6     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,56        ,6.0NRT ,310.4     ,14.3  ,D
9.512   ,36.891   ,321.6     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,46        ,6.0NRT ,305.1     ,11.8  ,D
8.939   ,32.873   ,328.4     ,1.1 ,1    ,2019-01-22,1110    ,A        ,66        ,6.0NRT ,307.4     ,19.9  ,D
8.894   ,32.573   ,327.6     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,61        ,6.0NRT ,311.3     ,15.8  ,D
8.883   ,32.502   ,335.6     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,311.7     ,28.1  ,D
8.882   ,32.492   ,332.1     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,75        ,6.0NRT ,308.7     ,23    ,D
9.423   ,36.177   ,326.1     ,1.1 ,1    ,2019-01-22,1110    ,A        ,59        ,6.0NRT ,308.5     ,12.4  ,D
9.422   ,36.168   ,326.1     ,1.1 ,1    ,2019-01-22,1110    ,A        ,62        ,6.0NRT ,307.4     ,13    ,D
8.454   ,29.652   ,329.9     ,1.8 ,1.3  ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,315.2     ,21.7  ,D
8.566   ,30.293   ,345.6     ,1.6 ,1.2  ,2019-01-22,1110    ,A        ,90        ,6.0NRT ,305.9     ,83.1  ,D
8.943   ,32.71    ,332       ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,63        ,6.0NRT ,316.7     ,12.1  ,D
8.942   ,32.7     ,330.5     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,44        ,6.0NRT ,316.5     ,9.9   ,D
8.444   ,29.438   ,335.2     ,1.8 ,1.3  ,2019-01-22,1110    ,A        ,48        ,6.0NRT ,317.5     ,36.1  ,D
9.422   ,35.965   ,319.3     ,1   ,1    ,2019-01-22,1110    ,A        ,15        ,6.0NRT ,305.8     ,6.3   ,D
8.953   ,32.709   ,333.1     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,76        ,6.0NRT ,316.2     ,14    ,D
8.951   ,32.699   ,330.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,64        ,6.0NRT ,315.4     ,10.4  ,D
8.92    ,32.486   ,327.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,37        ,6.0NRT ,312.9     ,12.3  ,D
8.763   ,31.435   ,332.7     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,75        ,6.0NRT ,318.9     ,14.9  ,D
9.284   ,34.927   ,321.5     ,1   ,1    ,2019-01-22,1110    ,A        ,46        ,6.0NRT ,308.7     ,9     ,D
9.089   ,33.574   ,360.9     ,1   ,1    ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,313.6     ,74.5  ,D
8.929   ,32.485   ,344.3     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,89        ,6.0NRT ,309.1     ,42.4  ,D
9.433   ,35.918   ,321.9     ,1   ,1    ,2019-01-22,1110    ,A        ,56        ,6.0NRT ,307.3     ,9.2   ,D
9.098   ,33.575   ,325.7     ,1   ,1    ,2019-01-22,1110    ,A        ,44        ,6.0NRT ,311.2     ,6.6   ,D
8.936   ,32.498   ,327.2     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,61        ,6.0NRT ,310.4     ,13.9  ,D
9.442   ,35.917   ,335.4     ,1   ,1    ,2019-01-22,1110    ,A        ,82        ,6.0NRT ,306.9     ,26.4  ,D
9.515   ,36.375   ,326.9     ,1.1 ,1    ,2019-01-22,1110    ,A        ,66        ,6.0NRT ,311.3     ,10.1  ,D
9.226   ,34.322   ,328.9     ,1   ,1    ,2019-01-22,1110    ,A        ,72        ,6.0NRT ,311.4     ,11.6  ,D
9.224   ,34.313   ,336.6     ,1   ,1    ,2019-01-22,1110    ,A        ,83        ,6.0NRT ,310.9     ,22    ,D
9.223   ,34.304   ,333.7     ,1   ,1    ,2019-01-22,1110    ,A        ,79        ,6.0NRT ,312       ,17.1  ,D
9.225   ,34.258   ,334       ,1   ,1    ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,308       ,18.3  ,D
9.224   ,34.249   ,347       ,1   ,1    ,2019-01-22,1110    ,A        ,92        ,6.0NRT ,308.7     ,40    ,D
8.729   ,30.959   ,330       ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,53        ,6.0NRT ,317       ,16.4  ,D
9.336   ,34.968   ,362.9     ,1   ,1    ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,306.7     ,84    ,D
9.335   ,34.959   ,332.5     ,1   ,1    ,2019-01-22,1110    ,A        ,78        ,6.0NRT ,303.6     ,21.9  ,D
9.243   ,34.32    ,332.5     ,1   ,1    ,2019-01-22,1110    ,A        ,78        ,6.0NRT ,308.1     ,16.5  ,D
9.242   ,34.311   ,346.1     ,1   ,1    ,2019-01-22,1110    ,A        ,91        ,6.0NRT ,309.7     ,39    ,D
9.233   ,34.247   ,324.9     ,1   ,1    ,2019-01-22,1110    ,A        ,29        ,6.0NRT ,307.3     ,6.5   ,D
8.967   ,32.441   ,328.5     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,48        ,6.0NRT ,313       ,12.6  ,D
8.811   ,31.421   ,371.5     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,317.9     ,149.4 ,D
9.064   ,33.028   ,330.9     ,1.1 ,1    ,2019-01-22,1110    ,A        ,68        ,6.0NRT ,310.5     ,16.4  ,D
8.822   ,31.419   ,352.1     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,95        ,6.0NRT ,314.6     ,68.3  ,D
9.254   ,34.263   ,325.9     ,1   ,1    ,2019-01-22,1110    ,A        ,46        ,6.0NRT ,308       ,10.3  ,D
9.242   ,34.181   ,327.2     ,1   ,1    ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,311.7     ,6.7   ,D
8.992   ,32.479   ,334.8     ,1.1 ,1.1  ,2019-01-22,1110    ,A        ,72        ,6.0NRT ,309.4     ,26.8  ,D
9.273   ,34.334   ,335.8     ,1   ,1    ,2019-01-22,1110    ,A        ,82        ,6.0NRT ,308       ,25.2  ,D
9.272   ,34.325   ,331.3     ,1   ,1    ,2019-01-22,1110    ,A        ,76        ,6.0NRT ,309.5     ,18.3  ,D
8.856   ,31.438   ,363.3     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,315.1     ,115   ,D
8.805   ,31.101   ,327.9     ,1.4 ,1.2  ,2019-01-22,1110    ,A        ,63        ,6.0NRT ,314.8     ,12    ,D
8.556   ,29.48    ,333.3     ,1.8 ,1.3  ,2019-01-22,1110    ,A        ,45        ,6.0NRT ,318.6     ,19.9  ,D
9.518   ,35.925   ,333.6     ,1   ,1    ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,307.2     ,23.5  ,D
9.516   ,35.915   ,325.9     ,1   ,1    ,2019-01-22,1110    ,A        ,65        ,6.0NRT ,309.5     ,12.5  ,D
8.867   ,31.448   ,343.6     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,88        ,6.0NRT ,314       ,47.3  ,D
8.866   ,31.436   ,442.6     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,330.3     ,892.7 ,D
8.864   ,31.425   ,364.5     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,318.1     ,116.2 ,D
9.372   ,34.828   ,331.6     ,1   ,1    ,2019-01-22,1110    ,A        ,75        ,6.0NRT ,304.9     ,21.9  ,D
9.37    ,34.819   ,329.6     ,1   ,1    ,2019-01-22,1110    ,A        ,66        ,6.0NRT ,304.8     ,18.6  ,D
8.865   ,31.443   ,393.1     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,320.5     ,290.8 ,D
8.863   ,31.431   ,411.3     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,100       ,6.0NRT ,330.4     ,457.4 ,D
9.729   ,37.356   ,330.7     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,70        ,6.0NRT ,304.3     ,26.1  ,D
9.38    ,34.827   ,325.8     ,1   ,1    ,2019-01-22,1110    ,A        ,55        ,6.0NRT ,302.8     ,15.5  ,D
9.379   ,34.818   ,341.2     ,1   ,1    ,2019-01-22,1110    ,A        ,87        ,6.0NRT ,302.8     ,36.6  ,D
9.226   ,33.758   ,331.5     ,1   ,1    ,2019-01-22,1110    ,A        ,72        ,6.0NRT ,312.8     ,13.1  ,D
8.949   ,31.917   ,332.3     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,75        ,6.0NRT ,313.3     ,17.4  ,D
8.875   ,31.441   ,334.4     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,69        ,6.0NRT ,314.4     ,26.1  ,D
8.873   ,31.43    ,337.8     ,1.3 ,1.1  ,2019-01-22,1110    ,A        ,80        ,6.0NRT ,313.5     ,31.5  ,D
9.742   ,37.377   ,323.1     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,37        ,6.0NRT ,306.3     ,13.5  ,D
9.74    ,37.366   ,354.1     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,96        ,6.0NRT ,309.3     ,82    ,D
9.739   ,37.354   ,349.3     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,93        ,6.0NRT ,308.2     ,67.6  ,D
9.235   ,33.757   ,343.9     ,1   ,1    ,2019-01-22,1110    ,A        ,89        ,6.0NRT ,312.8     ,34    ,D
8.959   ,31.915   ,335.1     ,1.2 ,1.1  ,2019-01-22,1110    ,A        ,76        ,6.0NRT ,313.3     ,22.5  ,D
9.236   ,33.7     ,328.3     ,1   ,1    ,2019-01-22,1110    ,A        ,62        ,6.0NRT ,310.9     ,9.9   ,D
9.214   ,33.552   ,324.6     ,1   ,1    ,2019-01-22,1110    ,A        ,33        ,6.0NRT ,309.9     ,6.9   ,D
9.213   ,33.543   ,325.8     ,1   ,1    ,2019-01-22,1110    ,A        ,44        ,6.0NRT ,311.2     ,9     ,D
9.191   ,33.393   ,326.6     ,1   ,1    ,2019-01-22,1110    ,A        ,57        ,6.0NRT ,310.7     ,8.9   ,D
8.461   ,28.703   ,338.9     ,2.1 ,1.4  ,2019-01-22,1110    ,A        ,84        ,6.0NRT ,315.5     ,65.6  ,D
9.597   ,36.17    ,322.3     ,1.1 ,1    ,2019-01-22,1110    ,A        ,29        ,6.0NRT ,308.5     ,6.7   ,D
9.151   ,32.999   ,328       ,1.1 ,1    ,2019-01-22,1110    ,A        ,60        ,6.0NRT ,314       ,8.8   ,D
